Title,Cast,Overview,Language,Genres,Primary_Mood,Moods,Genres_Source,Rating,release_year,has_release_year,Popularity_Scaled,Vote_Count_Scaled,Rating_Scaled,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western,Language_english,Language_hindi,Language_kannada,Language_telugu,mood_admiration,mood_amusement,mood_anger,mood_approval,mood_caring,mood_confusion,mood_curiosity,mood_desire,mood_excitement,mood_fear,mood_joy,mood_love,mood_neutral,mood_optimism,mood_realization,mood_sadness,mood_surprise
cd kand,,"cd kand tells the story of a woman named gauri devi, and her revenge. after being sexually exploited by politicians and killed, she comes back as a ghost.",hindi,"action, horror",anger,anger,inferred_text,1.5,2014.0,1,-0.6049742951504143,-0.758997940807967,-3.583262592412084,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
munkeeman,,,hindi,drama,sadness,"sadness, neutral",fallback,6.0,0.0,0,-0.2147136278113484,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
untitled wedding movie,,,hindi,drama,sadness,"sadness, neutral",fallback,6.0,0.0,0,-0.8400811254537048,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
give us this day our daily bread,,"the film explores societal inequality through subversive imagery, examining the bleak consumerist landscape and its transition between industrial and organic spaces.",hindi,"family, drama, fantasy",caring,"caring, approval",original,6.0,2025.0,1,-0.0169218915715883,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
subhagi,,"the film is based on the story subhagi by the great indian writer munshi prem chand. in this film, it is shown that after the separation of a son, a daughter struggles to fulfill her duties towards her parents.",hindi,drama,sadness,"sadness, neutral",original,6.0,2022.0,1,-0.566027442871854,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
katran,,a story of an aged couple who even after spending years of togetherness is staring into an uncertain future. watch this powerful short now to find out whether they sail through this storm or give up on each other.,hindi,drama,excitement,"excitement, optimism",original,5.5,0.0,0,-0.2884150325739872,-0.6190468013418342,-0.4886372224713933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
chaalbaaz in london,,,hindi,"comedy, drama",joy,"joy, amusement",original,6.0,0.0,0,-0.51414560070492,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wind castle,,an ordinary day in the indian hinterlands. a land surveyor dreams of his village where trees are being numbered and the radio forecasts a thunder storm.,hindi,documentary,optimism,optimism,original,6.0,2015.0,1,-0.6117491674404709,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chhota chetan,,"laxmi and her three male schoolmates study in a small rural school in india. they face considerable opposition and taunts as they come from a very poor background. this does result in considerable exclusion, with the three friends find themselves all by themselves. then one day they come across a youth who calls himself chetan, who wears a loincloth, and cannot speak a word. they find that he has magical qualities and can perform several athletic feats. laxmi and her friends befriend chetan, and together they decide to change their lives once and for all. but can magic solve their problems forever?",hindi,fantasy,neutral,neutral,inferred_text,6.0,0.0,0,-0.8400811254537048,-0.758997940807967,-0.101809051228807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
julia & kaalia,,romantic drama,hindi,"drama, romance",love,love,inferred_text,6.0,0.0,0,-0.8400811254537048,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jungle ki nagin,,a mystical snake woman tempts a young man whom she believes to be the reincarnation of her lover.,hindi,"horror, drama",love,love,original,6.0,2003.0,1,-0.4965909880961223,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
catfight,,"a light-hearted love story with a twist of gender non-discrimination, the depiction of a true love and hate relationship between sonia and vedica who, despite having known each other since their childhood, do not know how to express their sentiment about their sexual orientation and feelings for each other. the social stigma that surrounds lgbt individuals, restricts them to express their sentiments, love, affection and belongingness.",hindi,"comedy, drama",love,"love, desire",original,5.557,2017.0,1,1.0073148755549242,0.8506439297270129,-0.4445388109497382,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
romance,,"british based mr. and mrs. roy are thrilled when their son announces that he is going to marry a caucasian woman. soon they are blessed when a daughter, sonia, is born. tragically, their son passes away, leaving them heartbroken. sonia grows up under her mother's strict control and guidance, and the love of her grandparents, who encourage her to visit india, which she does. when she returns, she announces that she has met her soul-mate in amar, who she is going to invite to britain, where they will marry. description provided by wikipedia article: romance (1983 film)",hindi,"drama, romance",love,"love, anger",original,5.463,1999.0,1,1.0641387383838825,0.9851248757828708,-0.5172625071433447,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
umeed ki kiran,,,hindi,drama,sadness,"sadness, neutral",fallback,6.0,2017.0,1,-0.4499153214736365,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ye stupid pyar,,abhishek (jatin khurana) back from his high profile mnc job in us for two weeks meets salsa instructor neha (noopur patwardhan) at a gym. it's love at first sight for him. they soon get married and plan to move to america. but neha emotionally blackmails him into moving to bangkok instead. once they reach bangkok neha leaves abhishek for her boyfriend. a heartbroken abhishek goes on to take help from his college best friend simran (akansha shivhare) to find the run-away bride.,hindi,romance,love,love,original,6.0,2011.0,1,-0.4773626991917705,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
blood honour bleeds,,"un statistics say that there are more than 5000 women and girls killed by their own family members for the sake of their honor for reasons like westernizing, falling in love and getting married by their own choice to partners outside their castes and religions, engaging in homosexual acts and a lot more. they happen all over the world. though there are approximate statistics of the lives lost there are no statistics of people who have spend their lives with the burden of guilt of killing their loved ones for the sake of their family honor.",hindi,crime,admiration,"admiration, caring",original,6.0,2011.0,1,-0.313414995842472,-0.9982459939628232,-0.101809051228807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pyar pyar,,,hindi,"action, drama, romance",excitement,"excitement, anger",original,6.0,1993.0,1,-0.5767464574940012,-0.9982459939628232,-0.101809051228807,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ok mein dhokhe,,"ok mein dhokhe is an upcoming indian 2016 bollywood drama thriller film, directed by utpal s. chaudhary, under the banners of meow music company and lotus media & films. the film is set to release on 18 march 2016.",hindi,"drama, music, thriller",sadness,"sadness, neutral",inferred_text,6.0,0.0,0,-0.4020593506378591,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
masoom: the new generation,,sequel to masoom.,hindi,drama,sadness,"sadness, neutral",fallback,6.0,0.0,0,-0.3976398108903758,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
the idea of better,,short film about an actor in hindi.,hindi,drama,sadness,"sadness, neutral",fallback,6.0,0.0,0,-0.5698465395050841,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
lavaste,,"a man who has done b.tech, gets the job of lifting unclaimed dead bodies in the name of job.a unique tale depicting the untold tragedy of unclaimed dead bodies in our society.",hindi,thriller,anger,"anger, excitement",original,6.0,2023.0,1,-0.5345260329975359,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
funral,,"when a human being is born he cries but the whole world around him is happy. and when a human being dies, he is silent and the whole world around him cries. why is that? give a smiling farewell to everyone, who is parting ways.",hindi,drama,joy,joy,fallback,6.0,2022.0,1,-0.5797274340160946,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
woh ladki hai kahaan,,upcoming hindi movie....,hindi,comedy,joy,"joy, amusement",original,6.0,0.0,0,-0.2736201000754364,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
letters to mr. khanna,,a new film.,hindi,drama,sadness,"sadness, neutral",original,6.0,0.0,0,-0.464951256422167,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
blind spot,,"an 11-year-old boy with poor vision must confront more than his physical limitations when a school conflict forces him to make a difficult decision. set against the backdrop of 1992 amidst india's rising sociopolitical tensions, supriyo's journey boldly explores the emotional and societal blind spots around him.",hindi,"drama, thriller, crime",sadness,"sadness, neutral",original,5.917,1958.0,1,0.1513473556343077,-0.3265917943458385,-0.1660225276550765,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cod (cash on delivery),,cod is a story about a jobless artist who hijacks an abandoned taxi. his mission is to deliver the taxi and get some cash on delivery.,hindi,music,neutral,neutral,inferred_text,6.0,2021.0,1,-0.6126351932074376,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dabangg 4,,,hindi,action,excitement,"excitement, anger",original,6.0,0.0,0,-0.1152595759157984,-0.9982459939628232,-0.101809051228807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yaaron ka yaar,,"low-caste nathu becomes a proud father of a son, and is asked to fetch some water to clean the child. when he goes to the well, he finds it dry, and goes on to a private pond, owned by zamindar jaimal singh. in jaimal's house too there is merry-making as his wife has given birth to a baby boy as well, and preparations are made to name the child. when jaimal finds out that nathu has polluted the water, he takes his men and severely beats up nathu, leaving his crippled, and sets fire to the entire village. nathu loses his son, and is unable to locate his pregnant wife. angered at this injustice, he abducts jaimal's son, and disappears into the night. years later, crippled nathu has nurtured jaimal's son, named him shera, and has taught him how to be a thief. shera has learned well, but is apprehended and arrested by the police and sent to jail. after his return, nathu tells him the atrocities inflicted by jaimal, and shera swears to avenge th",hindi,crime,anger,"anger, excitement",inferred_text,8.0,1977.0,1,-0.5861912789811682,-0.758997940807967,1.4455036337415383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
driver,,"a short film inspired by the real-life story of a gay cab driver. it follows a young cab driver who picks up a passenger late at night, and they engage in a conversation that leads to a one-night stand, exploring themes of intimacy and human connection.",hindi,"crime, romance",anger,"anger, excitement",original,6.0,0.0,0,0.2017598133003115,-0.9982459939628232,-0.101809051228807,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
reverie,,"when reality is not going your way, one escapes into dreams. but when one doesn't have dreams, they escape into the process of creating that dream, that film. reverie explores the state of mind of the filmmaker and the chaos of it.",hindi,"mystery, drama",optimism,optimism,original,6.0,2015.0,1,-0.0881556388593652,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
terror tales,,an anthology of horror.,hindi,horror,fear,fear,original,2.0,2016.0,1,0.0489097174897996,-0.3797987481869782,-3.196434421169498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
after party,,mihir and anushka accidentally find themselves in a one night stand. but mihir is dating anushka's best friend. what will they do? will they confess or find out something shocking?,hindi,"drama, comedy",surprise,surprise,original,2.7,2017.0,1,-0.1147013211116866,-0.2805018344982548,-2.654874981429877,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
in the ocean of beauty,,"in a fictional village in rural haryana, three brothers are married to a single bengali woman. a student filmmaker makes a documentary on this peculiar family.",hindi,drama,caring,caring,original,6.0,0.0,0,0.207018386480253,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
topaz,,a new film.,hindi,"drama, thriller",sadness,"sadness, neutral",original,6.008,1969.0,1,1.135734867310536,1.097141859256211,-0.0956198004889256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
naanera,,"after the death of his father, manish's uncles start taking his life decisions. his journey leads him to a questionable point when he begins a secret incestuous love affair with a cousin and the family finds itself in the midst of another death.",hindi,"adventure, family, mystery",caring,"caring, curiosity",inferred_text,6.0,2021.0,1,-0.6241039837509754,-0.9982459939628232,-0.101809051228807,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"the wind in your body is only visiting, your breath will soon be thunder",,,hindi,drama,sadness,"sadness, neutral",fallback,6.0,2022.0,1,-0.413081935998117,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
chai darbari,,"a search for truth stumbles upon varied textures of conversations. conversations carrying echoes from print, electronic, social media; redolent with the local atmosphere and the context of the citys past. inspired by a few conversations, chai darbari provides a moment to breathe and make sense of multiple lived realities and their subsequent multiple memories.",hindi,documentary,realization,realization,original,6.0,2019.0,1,-0.6108636847108839,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wild flower garland,,"the film represents a katha mala, a chain of stories of a house and its people as narrated by the house.",hindi,drama,sadness,"sadness, neutral",original,6.0,2024.0,1,-0.5547249596700268,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
nakhrewaalii,,upcoming hindi film.,hindi,romance,love,"love, desire",original,6.0,0.0,0,-0.3793412815750616,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
certified universal,,an impressionistic sketch of the public as created by our cinema and its relationship with cinema itself.,hindi,documentary,neutral,neutral,original,6.0,2009.0,1,0.1682521141417217,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
u shape ki gully,,"the story revolves around a u-shaped alleyway in lucknow, india, where various individuals reside. mirza is a gentle and poetic man who runs a tea and kebab stall. hariya, a mischievous young man who develops one-sided feelings for shabbo, a strong and outspoken young woman.",hindi,"romance, drama",love,"love, desire",original,6.0,2023.0,1,-0.2026515255256817,-0.9982459939628232,-0.101809051228807,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
aladdin and the wonderful lamp,,the film follows the adventures of aladdin and his finding a magical lamp which helps him in attaining the love of princess badar.,hindi,"family, animation",love,love,original,6.333,1934.0,1,-0.3227314190390248,-0.2034811645406015,0.1558185108187556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sati savitri,,"baburao painters mythological silent feature satisavitri (1927) narrates the tale of love and devotion of legendary savitri, who won back her husband from the lord of death yama. only 32 minutes exists.",hindi,music,admiration,"admiration, love",inferred_text,7.0,1932.0,1,0.2018718973511874,-0.758997940807967,0.6718472912563657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
