Title,Genres,Rating,Popularity,Release Date,Cast,Overview,Vote_Count,TMDB_ID
Mulva 2: Kill Teen Ape!,"action, adventure, comedy, horror",4.333,1.1834,2005-03-22,,Mulva comes out of a five-year coma and seeks revenge against Teenape and his gang for stealing her Halloween candy.,3.0,
Halfway to Amarillo,"comedy, western, romance",7.8,1.0348,2025-08-01,,"Struggling writer Michael Coleman finds his life turned upside down when his Western novels outlaw Eli West and crooked sheriff Morgan Ambrose escape the page, forcing him to wrangle his own creations while racing against a deadline.",4.0,
Bonnie's Kids,"action, drama, crime",5.313,1.2861,1973-02-08,,"After killing their repulsive stepfather, emboldened sisters Myra and Ellie set out to become career criminals. While enjoying the freedom of being bad, the new lawbreakers stumble into a stash of mob money, which theyll stop at nothing to keep.",32.0,
Criminally Insane,"horror, comedy",5.474,1.6197,1975-07-12,,An obese woman recently released from an insane asylum kills anyone who attempts to get her to stop eating.,38.0,
Skyline: Warpath,"science fiction, action, thriller",0.0,1.9048,,,"Five years after the events of Beyond Skyline, Sua leads The Resistance against the aliens. When he discovers the powerful alien Radial Gauntlet, he must deal with both the corrupt Eric and the army of alien invaders.",0.0,
The Brothers Grimm,"adventure, fantasy, action, comedy, thriller",5.866,9.6357,2005-08-26,,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",3026.0,
Enough,"drama, thriller",6.642,6.6906,2002-05-21,,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.",1264.0,
Shout at the Devil,"adventure, war",6.036,2.583,1976-04-12,,"During World War One an English adventurer, an American elephant poacher and the latter's attractive young daughter, set out to destroy a German battle-cruiser which is awaiting repairs in an inlet just off Zanzibar.  The story is based on a novel by Wilbur Smith, which in turn is very loosely based on events involving the light cruiser SMS Knigsberg, which was sunk after taking refuge in Rufigi delta in 1915.",55.0,
Myth: Bigfoot Hunters,"action, drama, science fiction",4.0,0.9802,2021-01-05,,A band of park rangers in search of two missing people in the forest discover they are not alone when faced against Sasquatch.,1.0,
Target Earth,"science fiction, horror",6.0,1.303,1954-11-07,,Unlikely heroes must overcome incredible dangers to save mankind from the threat of an alien invasion.,31.0,
Silent Movie,comedy,6.537,4.5316,1976-06-17,,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them.",354.0,
The Nanny Diaries,"comedy, drama, romance",6.385,6.1234,2007-08-24,,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.",1256.0,
The Night of the Hunter,"crime, drama, thriller",7.86,6.7377,1955-07-26,,"In Depression-era West Virginia, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.",1888.0,
Seven Chances,"comedy, romance",7.519,2.1577,1925-03-15,,"Struggling stockbroker Jimmie Shannon learns that, if he gets married by 7 p.m. on his 27th birthday -- which is today -- he'll inherit $7 million from an eccentric relative.",338.0,
Sugar Mountain,"drama, thriller",5.612,2.0537,2016-12-09,,"Two brothers, down on their luck, fake a disappearance in the Alaskan wilderness so they'll have a great survival story to sell, but the hoax turns out to be more real than they planned.",125.0,
Silver Lode,western,6.2,1.8118,1954-06-24,,"Dan Ballard, a respected citizen in the western town of Silver Lode, has his wedding interrupted by four men led by Ned McCarty, an old acquaintance who, as a US Marshal, arrests Ballard for the murder of his brother and the theft of $20,000. Ballard seeks to stall McCarty while tracking down evidence that will prove his innocence.",71.0,
Splatter Beach,"horror, comedy",3.4,0.931,2007-10-09,,"Splatter Beach is a 2007 low-budget horror comedy film made by the prolific Polonia brothers. It was released on DVD by Camp Motion Pictures.Starring Erin Brown, Erika Smith, Alison Whitney, Brice Kennedy, Ken Van Sant and Dave Fife, Splatter Beach concerns a reporter who hopes to write a story on a series of disappearances that have plagued a local beach, and who finds instead a sea monster in full rubbery attire.",14.0,
Black and Blue,"action, thriller, crime",6.781,5.6279,2019-10-25,,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",995.0,
Maggie,"horror, drama, science fiction",5.404,6.5996,2015-05-08,,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",1705.0,
The Darjeeling Limited,"adventure, drama, comedy",7.139,8.0514,2007-09-07,,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray).",4066.0,
The Kennel Murder Case,"crime, mystery",6.075,1.8571,1933-10-28,,"Philo Vance, accompanied by his prize-losing Scottish terrier, investigates the locked-room murder of a prominent and much-hated collector whose broken Chinese vase provides an important clue.",60.0,
Return to Sender,"drama, thriller",6.11,4.8527,2015-05-31,,"A nurse mistakes a stranger who pays her a visit for her blind date and soon, the man rapes her and turns her life upside down. The woman works to reclaim her life and exact revenge on her assailant after he's paroled from prison.",1283.0,
Rehearsal for Murder,"drama, mystery, thriller, tv movie",6.079,1.3689,1982-05-26,,"A year after his fiance's death, a playwright schedules a rehearsal for his new play, which proves to be a trap for her killer.",19.0,
Jay Kelly,"drama, comedy",6.125,10.3108,2025-11-14,,"Famous movie actor Jay Kelly and his devoted manager Ron embark on a whirlwind and unexpectedly profound journey through Europe. Along the way, both men are forced to confront the choices they've made, the relationships with their loved ones, and the legacies theyll leave behind.",463.0,
Twinless,"comedy, drama",7.2,6.4437,2025-09-04,,"Roman returns to his hometown for the funeral of his identical twin, Rocky. Rocky was extroverted, intelligent, gay, and adored by many  Romans exact opposite. Untethered from his other half, Roman finds support in the form of a twin bereavement group. Its here that he sparks an instant connection with Dennis, who reminds him of his late brother. A friendship for the ages, the chemistry between Dennis and Roman has an almost too familial quality to it.",177.0,
Mr. Peabody & Sherman,"animation, science fiction, comedy, adventure, family",6.733,9.5983,2014-02-07,,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",2595.0,
The Woman in Green,"mystery, crime, thriller",6.503,2.7345,1945-06-15,,"Sherlock Holmes investigates when young women around London turn up murdered, each with a finger severed. Scotland Yard suspects a madman, but Holmes believes the killings to be part of a diabolical plot.",154.0,
